,"全部事件 (类型+操作+标签)","事件总数","唯一访客事件数","事件价值","平均价值",
3212,"A_english_entrance+scroll+2619735130093165367_2018/8/16 0:27:49_41%_162","1","1","0","0",
3213,"A_english_entrance+scroll+2619735130093664569_2018/8/17 0:30:11_12%_12","1","1","0","0",
3214,"A_english_entrance+scroll+2619735130094119914_2018/8/18 0:43:30_94%_79","1","1","0","0",
3215,"A_english_entrance+scroll+2619735130093660798_2018/8/17 0:15:52_19%_32","1","1","0","0",
3216,"ENGLISH+UID：2619735130092102048+http:/english/study/exam_answer-e-2194-Request failed with status code 400","1","1","0","0",
3217,"A_english_entrance+scroll+2619735130093441167_2018/8/17 4:6:18_93%_116","1","1","0","0",
3218,"A_english_entrance+scroll+2619735130074095328_2018/8/16 0:43:16_14%_7","1","1","0","0",
3219,"CHICKEN_VITALITY+UID：+http:/activity/vitality/question_list-e-329-Network Error","1","1","0","0",
3220,"A_english_entrance+scroll+2619735130093167808_2018/8/16 0:34:24_4%_11","1","1","0","0",
3221,"A_english_entrance+scroll+3123854473770080525_2018/8/17 0:18:55_100%_35","1","1","0","0",
3222,"A_english_entrance+scroll+2619735130089751245_2018/8/15 23:59:28_50%_34","1","1","0","0",
3223,"ENGLISH+UID：2619182023907214470+http:/english/user/watering-e-129862-timeout of 10000ms exceeded","1","1","0","0",
3224,"A_english_entrance+scroll+2619735130094163854_2018/8/18 4:40:47_84%_124","1","1","0","0",
3225,"A_english_entrance+scroll+2619735130093164721_2018/8/16 0:25:58_3%_6","1","1","0","0",
3226,"A_english_entrance+scroll+2619580092281171486_2018/8/15 22:55:4_35%_488","1","1","0","0",
3227,"A_english_entrance+scroll+2619735130092922564_2018/8/15 17:54:22_83%_50","1","1","0","0",
3228,"english+/v1/training/get_training_user_info?_ajax_stamp_=1534266723045-e-280-Request failed with status code 400+-","1","1","0","0",
3229,"A_english_entrance+scroll+2619735130091652907_2018/8/17 0:37:55_2%_4","1","1","0","0",
3230,"A_english_entrance+scroll+2619735130093694242_2018/8/16 21:2:27_10%_31","1","1","0","0",
3231,"A_english_entrance+scroll+2619182023909021487_2018/8/17 6:6:40_74%_35","1","1","0","0",
3232,"A_english_entrance+scroll+2619580092248581977_2018/8/17 1:29:22_34%_40","1","1","0","0",
3233,"ENGLISH+UID：2619580092293394490+http:/english/study/reading-e-20215-timeout of 10000ms exceeded","1","1","0","0",
3234,"A_english_entrance+scroll+2619735130094170344_2018/8/18 5:14:13_4%_6","1","1","0","0",
3235,"A_english_entrance+scroll+2619735130093164721_2018/8/16 0:30:51_19%_5","1","1","0","0",
3236,"A_english_entrance+scroll+2619735130094190224_2018/8/18 6:26:48_64%_160","1","1","0","0",
3237,"A_english_entrance+scroll+2619735130093168565_2018/8/16 0:36:28_9%_12","1","1","0","0",
3238,"A_english_entrance+scroll+2619735130093729232_2018/8/17 6:1:46_51%_76","1","1","0","0",
3239,"A_english_entrance+scroll+2619735130092346207_2018/8/16 0:30:25_32%_16","1","1","0","0",
3240,"A_english_entrance+scroll+2619735130093168241_2018/8/16 0:36:35_79%_45","1","1","0","0",
3241,"english+/v1/training/get_training_user_info?_ajax_stamp_=1534289463015-e-412-Request failed with status code 400+-","1","1","0","0",
3242,"ENGLISH+UID：2619735130092545431+http:/english/study/exam_answer-e-2135-Request failed with status code 400","1","1","0","0",
3243,"A_english_entrance+scroll+2619580092291495984_2018/8/18 0:27:12_13%_34","1","1","0","0",
3244,"A_english_entrance+scroll+2619735130094020841_2018/8/18 1:42:51_44%_81","1","1","0","0",
3245,"A_english_entrance+scroll+2619735130094191115_2018/8/18 6:29:42_94%_30","1","1","0","0",
3246,"A_english_entrance+scroll+2619735130093154631_2018/8/16 0:1:41_57%_169","1","1","0","0",
3247,"A_english_entrance+scroll+2619735130092919060_2018/8/15 17:41:2_8%_8","1","1","0","0",
3248,"A_english_entrance+scroll+2619735130093668093_2018/8/17 0:42:23_29%_18","1","1","0","0",
3249,"A_english_entrance+scroll+2619735130091159409_2018/8/18 6:25:58_11%_25","1","1","0","0",
3250,"A_english_entrance+scroll+2618972521794345239_2018/8/16 0:10:26_74%_42","1","1","0","0",
3251,"A_english_entrance+scroll+2619735130093659800_2018/8/17 0:12:52_48%_163","1","1","0","0",
3252,"A_english_entrance+scroll+2619735130093659800_2018/8/17 0:12:52_81%_216","1","1","0","0",
3253,"A_english_entrance+scroll+3123932794208700176_2018/8/16 0:26:25_62%_49","1","1","0","0",
3254,"A_english_entrance+scroll+2619735130091652907_2018/8/17 0:37:55_1%_3","1","1","0","0",
3255,"A_english_entrance+scroll+2619735130086054072_2018/8/16 0:36:56_79%_93","1","1","0","0",
3256,"A_english_entrance+scroll+2619735130092921936_2018/8/15 17:50:25_11%_8","1","1","0","0",
3257,"A_english_entrance+scroll+2619735130094191115_2018/8/18 6:29:42_100%_30","1","1","0","0",
3258,"A_english_entrance+scroll+2619735130093167808_2018/8/16 0:35:37_35%_40","1","1","0","0",
3259,"A_english_entrance+scroll+2619735130093174951_2018/8/16 0:55:33_82%_8","1","1","0","0",
3260,"A_english_entrance+scroll+2619735130093150796_2018/8/16 0:33:30_84%_107","1","1","0","0",
3261,"A_english_entrance+scroll+2619735130089455196_2018/8/17 0:29:19_5%_4","1","1","0","0",
3262,"A_english_entrance+scroll+2619735130093179081_2018/8/16 1:8:14_10%_12","1","1","0","0",
3263,"A_english_entrance+scroll+2619735130093174951_2018/8/16 0:55:33_42%_6","1","1","0","0",
3264,"A_english_entrance+scroll+2619735130091845396_2018/8/16 0:21:6_22%_7","1","1","0","0",
3265,"A_english_entrance+scroll+2619735130094134667_2018/8/18 1:43:23_53%_31","1","1","0","0",
3266,"ENGLISH+UID：2619735130075875186+http:/english/study/get_handout-e-20850-timeout of 10000ms exceeded","1","1","0","0",
3267,"A_english_entrance+scroll+2619735130087041047_2018/8/17 0:28:13_34%_40","1","1","0","0",
3268,"A_english_entrance+scroll+2618666497924643507_2018/8/15 16:59:13_6_6","1","1","0","0",
3269,"CHICKEN_VITALITY+UID：+http:/activity/vitality/get_user_info-e-20059-Network Error","1","1","0","0",
3270,"A_english_entrance+scroll+2619580092255759833_2018/8/18 2:47:45_5%_6","1","1","0","0",
3271,"A_english_entrance+scroll+2619735130093418514_2018/8/17 0:57:33_9%_13","1","1","0","0",
3272,"A_english_entrance+scroll+2619735130093657726_2018/8/16 12:9:13_13%_22","1","1","0","0",
3273,"A_english_entrance+scroll+3123869426162796969_2018/8/15 18:3:19_60%_35","1","1","0","0",
3274,"A_english_entrance+scroll+2619580092289015713_2018/8/17 0:56:45_1%_4","1","1","0","0",
3275,"english+/v1/training/get_training_user_info?_ajax_stamp_=1534282340892-e-536-Request failed with status code 400+-","1","1","0","0",
3276,"A_english_entrance+scroll+2619735130093714571_2018/8/17 9:9:54_74%_22","1","1","0","0",
3277,"A_english_entrance+scroll+2619735130090031608_2018/8/15 18:16:52_19%_36","1","1","0","0",
3278,"ENGLISH+UID：2619735130079810701+http:/english/study/save_reading_result-e-20269-timeout of 10000ms exceeded","1","1","0","0",
3279,"A_english_entrance+scroll+2619735130090086491_2018/8/16 0:28:40_2%_3","1","1","0","0",
3280,"A_english_entrance+scroll+2619735130094122556_2018/8/18 0:50:12_69%_108","1","1","0","0",
3281,"A_english_entrance+scroll+3123886820929620200_2018/8/16 0:5:18_13%_16","1","1","0","0",
3282,"A_english_entrance+scroll+2619735130089898010_2018/8/16 0:23:20_-16%_5","1","1","0","0",
3283,"A_english_entrance+scroll+2619735130093657632_2018/8/17 0:6:58_1%_2","1","1","0","0",
3284,"ENGLISH+UID：2619735130077643207+http:/english/user/get_tree-e-428-Network Error","1","1","0","0",
3285,"A_english_entrance+scroll+2619182023909021487_2018/8/17 6:6:40_5%_13","1","1","0","0",
3286,"A_english_entrance+scroll+2619182023910375971_2018/8/15 17:30:6_80%_64","1","1","0","0",
3287,"A_english_entrance+scroll+2619735130094129509_2018/8/18 1:17:6_66%_64","1","1","0","0",
3288,"A_english_entrance+scroll+2619735130092925535_2018/8/15 18:3:43_1%_8","1","1","0","0",
3289,"ENGLISH+UID：2619735130070251255+http:/english/user/watering-e-1755-Request failed with status code 400","1","1","0","0",
3290,"A_english_entrance+scroll+2618972521794345239_2018/8/16 0:10:26_92%_46","1","1","0","0",
3291,"A_english_entrance+scroll+2618666497925065218_2018/8/16 0:3:48_9%_3","1","1","0","0",
3292,"A_english_entrance+scroll+2619735130093668093_2018/8/17 0:42:23_8%_3","1","1","0","0",
3293,"A_english_entrance+scroll+2619735130093419012_2018/8/18 0:11:19_98%_62","1","1","0","0",
3294,"ENGLISH+UID：3123375669439879463+http:/english/user/watering-e-886-Request failed with status code 400","1","1","0","0",
3295,"A_english_entrance+scroll+2619735130093154068_2018/8/16 0:2:40_2%_4","1","1","0","0",
3296,"ENGLISH+UID：2619735130081141791+http:/english/study/get_all_words-e-20236-timeout of 10000ms exceeded","1","1","0","0",
3297,"A_english_entrance+scroll+2619735130079463464_2018/8/18 3:17:45_100%_7","1","1","0","0",
3298,"A_english_entrance+scroll+2619735130094193638_2018/8/18 6:36:21_92%_98","1","1","0","0",
3299,"A_english_entrance+scroll+2619735130094141440_2018/8/18 2:19:24_4%_5","1","1","0","0",
3300,"A_english_entrance+scroll+3123932794209115425_2018/8/18 0:45:59_88%_91","1","1","0","0",
3301,"A_english_entrance+scroll+2619735130093668093_2018/8/17 0:42:23_22%_11","1","1","0","0",
3302,"A_english_entrance+scroll+2619735130094173287_2018/8/18 5:28:22_72%_202","1","1","0","0",
3303,"A_english_entrance+scroll+2619735130087647137_2018/8/15 17:26:54_60%_54","1","1","0","0",
3304,"A_english_entrance+scroll+2619735130094134140_2018/8/18 1:37:20_13%_19","1","1","0","0",
3305,"A_english_entrance+scroll+2619735130093664569_2018/8/17 0:30:11_88%_42","1","1","0","0",
3306,"A_english_entrance+scroll+2619735130094141440_2018/8/18 2:17:35_71%_78","1","1","0","0",
3307,"A_english_entrance+scroll+2619580092248503560_2018/8/17 0:35:59_34%_17","1","1","0","0",
3308,"A_english_entrance+scroll+2619735130093657695_2018/8/17 0:8:10_44%_23","1","1","0","0",
3309,"A_english_entrance+scroll+2619580092291495984_2018/8/18 0:20:5_92%_55","1","1","0","0",
3310,"A_english_entrance+scroll+2619735130093169611_2018/8/16 0:37:36_5%_5","1","1","0","0",
3311,"A_english_entrance+scroll+3123869426160855127_2018/8/16 0:0:24_85%_72","1","1","0","0",
3312,"A_english_entrance+scroll+2619580092248503560_2018/8/17 0:35:59_91%_42","1","1","0","0",
3313,"A_english_entrance+scroll+3123767259532597331_2018/8/16 0:42:43_75%_32","1","1","0","0",
3314,"A_english_entrance+scroll+3123869426162213318_2018/8/16 0:37:37_4%_7","1","1","0","0",
3315,"english+/v1/training/get_training_user_info?_ajax_stamp_=1534308493078-e-199-Request failed with status code 400+-","1","1","0","0",
3316,"ENGLISH+UID：2619580092291816641+http:/english/user/watering-e-994-Request failed with status code 400","1","1","0","0",
3317,"A_english_entrance+scroll+2618666497925067767_2018/8/18 1:12:56_7%_6","1","1","0","0",
3318,"english+/v1/training/get_training_user_info?_ajax_stamp_=1534317314789-e-3199-Request failed with status code 400+-","1","1","0","0",
3319,"A_english_entrance+scroll+2619735130093165367_2018/8/16 0:27:49_92%_195","1","1","0","0",
3320,"ENGLISH+UID：2619580092290876794+http:/english/study/exam_answer-e-2155-Request failed with status code 400","1","1","0","0",
3321,"A_english_entrance+scroll+2619735130092921936_2018/8/15 17:50:25_29%_13","1","1","0","0",
3322,"ENGLISH+UID：2619735130092794758+http:/english/study/exam_answer-e-2144-Request failed with status code 400","1","1","0","0",
3323,"A_english_entrance+scroll+2619735130090720905_2018/8/16 0:29:15_72%_29","1","1","0","0",
3324,"A_english_entrance+scroll+2619735130094137195_2018/8/18 3:58:25_30%_8","1","1","0","0",
3325,"ENGLISH+UID：2619735130065488806+http:/english/user/watering-e-715-Request failed with status code 400","1","1","0","0",
3326,"A_english_entrance+scroll+2619735130094191955_2018/8/18 6:31:39_19%_19","1","1","0","0",
3327,"A_english_entrance+scroll+2619735130093441167_2018/8/17 4:6:18_15%_23","1","1","0","0",
3328,"A_english_entrance+scroll+2619735130089455196_2018/8/17 0:29:19_69%_35","1","1","0","0",
3329,"A_english_entrance+scroll+2619735130092918753_2018/8/15 17:37:21_2%_6","1","1","0","0",
3330,"A_english_entrance+scroll+2619735130092156402_2018/8/16 0:24:44_NaN%_17","1","1","0","0",
3331,"A_english_entrance+scroll+2619735130093300175_2018/8/18 0:3:41_12%_23","1","1","0","0",
3332,"A_english_entrance+scroll+2619735130093167553_2018/8/16 0:32:41_59%_106","1","1","0","0",
3333,"CHICKEN_VITALITY+UID：+http:/activity/vitality/question_result_info-e-11209-Request failed with status code 400","1","1","0","0",
3334,"ENGLISH+UID：3123854473769644751+http:/v1/wechat/get_wchat_sign-e-499-Request failed with status code 502","1","1","0","0",
3335,"A_english_entrance+scroll+2619735130093164524_2018/8/16 0:24:52_34%_70","1","1","0","0",
3336,"ENGLISH+UID：2619735130084268898+http:/v1/wechat/get_wchat_sign-e-431-Request failed with status code 502","1","1","0","0",
3337,"A_english_entrance+scroll+2619735130093178244_2018/8/16 1:4:21_18%_36","1","1","0","0",
3338,"A_english_entrance+scroll+3123814823117979137_2018/8/18 0:9:16_75%_39","1","1","0","0",
3339,"A_english_entrance+scroll+2619735130093671476_2018/8/17 0:56:15_1%_3","1","1","0","0",
3340,"A_english_entrance+scroll+2618972521793501431_2018/8/16 0:25:42_100%_84","1","1","0","0",
3341,"english+/v1/training/get_training_user_info?_ajax_stamp_=1534287142151-e-2383-Request failed with status code 400+-","1","1","0","0",
3342,"english+/v1/training/get_training_user_info?_ajax_stamp_=1534349744712-e-10763-timeout of 10000ms exceeded+-","1","1","0","0",
3343,"A_english_entrance+scroll+2619580092273284761_2018/8/16 0:18:26_7%_9","1","1","0","0",
3344,"english+/v1/training/get_training_user_info?_ajax_stamp_=1534282406832-e-448-Request failed with status code 400+-","1","1","0","0",
3345,"A_english_entrance+scroll+3123886820931204669_2018/8/16 0:4:23_78%_42","1","1","0","0",
3346,"A_english_entrance+scroll+2619735130093163305_2018/8/16 0:23:42_9%_12","1","1","0","0",
3347,"A_english_entrance+scroll+2619735130094130206_2018/8/18 1:22:6_73%_33","1","1","0","0",
3348,"A_english_entrance+scroll+2619735130093168241_2018/8/16 0:36:35_100%_76","1","1","0","0",
3349,"A_english_entrance+scroll+2619735130094129356_2018/8/18 1:15:16_18%_24","1","1","0","0",
3350,"A_english_entrance+scroll+2619735130092925427_2018/8/15 18:2:48_91%_83","1","1","0","0",
3351,"A_english_entrance+scroll+2619735130094186513_2018/8/18 6:15:52_47%_78","1","1","0","0",
3352,"A_english_entrance+scroll+2619735130091845396_2018/8/16 0:21:6_49%_17","1","1","0","0",
3353,"A_english_entrance+scroll+2619735130093659800_2018/8/17 0:12:52_66%_202","1","1","0","0",
3354,"A_english_entrance+scroll+2619735130094020841_2018/8/18 1:40:57_40%_24","1","1","0","0",
3355,"A_english_entrance+scroll+2619735130093665600_2018/8/17 0:35:47_2%_2","1","1","0","0",
3356,"A_english_entrance+scroll+2619735130094020841_2018/8/18 1:42:51_42%_79","1","1","0","0",
3357,"A_english_entrance+pay_success+2618972521793805656_2018/8/18 6:30:19_100%_111_125","1","1","0","0",
3358,"ENGLISH+UID：2619735130092545431+http:/english/study/exam_answer-e-2552-Request failed with status code 400","1","1","0","0",
3359,"A_english_entrance+scroll+2619735130094107070_2018/8/18 0:5:12_44%_45","1","1","0","0",
3360,"A_english_entrance+scroll+3123869426162796969_2018/8/15 18:3:19_14%_27","1","1","0","0",
3361,"english+/v1/training/get_training_user_info?_ajax_stamp_=1534291669364-e-191-Request failed with status code 400+-","1","1","0","0",
3362,"A_english_entrance+scroll+2619735130089257541_2018/8/16 0:0:55_75%_43","1","1","0","0",
3363,"ENGLISH+UID：3123841280335262708+http:/english/study/reading_exam_list-e-948-Network Error","1","1","0","0",
3364,"A_english_entrance+scroll+2619735130062975851_2018/8/15 17:27:19_15%_6","1","1","0","0",
3365,"english+/v1/training/get_training_user_info?_ajax_stamp_=1534314996566-e-137-Request failed with status code 400+-","1","1","0","0",
3366,"A_english_entrance+scroll+2619735130093668212_2018/8/17 0:41:43_44%_58","1","1","0","0",
3367,"ENGLISH+UID：2619735130088389705+http:/english/user/get_tree-e-2146-Network Error","1","1","0","0",
3368,"A_english_entrance+scroll+2619182023912082186_2018/8/18 0:2:8_46%_32","1","1","0","0",
3369,"A_english_entrance+scroll+2619735130094173287_2018/8/18 5:28:22_76%_203","1","1","0","0",
3370,"A_english_entrance+scroll+2619735130094137195_2018/8/18 4:3:10_11%_145","1","1","0","0",
3371,"A_english_entrance+scroll+2619735130093164932_2018/8/16 0:26:13_54%_52","1","1","0","0",
3372,"A_english_entrance+scroll+2619735130083767020_2018/8/16 21:22:58_37%_134","1","1","0","0",
3373,"A_english_entrance+scroll+2619735130094108108_2018/8/18 0:34:1_85%_61","1","1","0","0",
3374,"A_english_entrance+scroll+2619735130092926289_2018/8/15 18:9:21_99%_28","1","1","0","0",
3375,"A_english_entrance+scroll+2619735130093154068_2018/8/16 0:2:40_43%_34","1","1","0","0",
3376,"A_english_entrance+scroll+2619735130093663618_2018/8/17 0:26:10_88%_80","1","1","0","0",
3377,"A_english_entrance+scroll+2619735130090084794_2018/8/16 0:15:47_15%_20","1","1","0","0",
3378,"A_english_entrance+scroll+2619735130085749313_2018/8/15 17:37:38_21%_21","1","1","0","0",
3379,"ENGLISH+UID：2619735130077366077+http:/english/user/watering-e-17711-Request failed with status code 400","1","1","0","0",
3380,"A_english_entrance+scroll+2619735130093675439_2018/8/16 13:13:17_66%_45","1","1","0","0",
3381,"A_english_entrance+scroll+2619735130094108108_2018/8/18 0:34:1_57%_49","1","1","0","0",
3382,"A_english_entrance+scroll+3123886820931204669_2018/8/16 0:4:23_46%_28","1","1","0","0",
3383,"A_english_entrance+scroll+2619735130091652907_2018/8/17 0:37:55_16%_23","1","1","0","0",
3384,"A_english_entrance+scroll+2619735130093419012_2018/8/18 0:11:19_84%_50","1","1","0","0",
3385,"A_english_entrance+scroll+2619735130093167553_2018/8/16 0:32:41_82%_178","1","1","0","0",
3386,"A_english_entrance+scroll+2619735130094180857_2018/8/18 5:58:29_26%_17","1","1","0","0",
3387,"A_english_entrance+scroll+2619735130094112913_2018/8/18 0:23:16_26%_4","1","1","0","0",
3388,"A_english_entrance+scroll+2619735130093729232_2018/8/17 6:1:46_83%_85","1","1","0","0",
3389,"A_english_entrance+scroll+2619735130094166372_2018/8/18 4:56:13_14%_32","1","1","0","0",
3390,"A_english_entrance+scroll+2619735130080977196_2018/8/15 17:53:51_39%_12","1","1","0","0",
3391,"ENGLISH+UID：2619735130092405600+http:/v1/cart/direct_pay-e-20210-timeout of 10000ms exceeded","1","1","0","0",
3392,"A_english_entrance+scroll+2619735130093154911_2018/8/16 0:3:17_52%_56","1","1","0","0",
3393,"A_english_entrance+scroll+2619580092249445846_2018/8/18 0:1:51_100%_21","1","1","0","0",
3394,"A_english_entrance+scroll+2619735130089701608_2018/8/15 18:19:28_21%_12","1","1","0","0",
