序号,全部事件 (类型+操作+标签),事件总数,唯一访客事件数,事件价值,平均价值
,A_english_entrance+scroll+_2018/10/28 13:11:13_60%_12,1,1,0,0
,A_english_entrance+scroll+_2018/10/28 1:5:36_11%_9,1,1,0,0
,A_english_entrance+scroll+_2018/10/25 0:25:53_92%_26,1,1,0,0
,A_english_entrance+scroll+_2018/10/30 0:22:30_51%_71,1,1,0,0
,A_english_entrance+scroll+_2018/10/24 0:2:16_40%_26,1,1,0,0
,A_english_entrance+scroll+_2018/10/24 0:1:25_1725%_78,1,1,0,0
,A_english_entrance+scroll+_2018/10/27 0:9:39_13%_44,1,1,0,0
,A_english_entrance+scroll+_2018/10/23 0:12:21_25%_19,1,1,0,0
,A_english_entrance+scroll+_2018/10/26 0:21:26_1%_4,1,1,0,0
,A_english_entrance+scroll+_2018/10/26 0:29:59_19%_14,1,1,0,0
,A_english_entrance+scroll+_2018/10/22 23:56:53_100%_412,1,1,0,0
,A_english_entrance+scroll+_2018/10/29 0:41:19_78%_71,1,1,0,0
,A_english_entrance+scroll+_2018/10/29 0:21:1_5%_19,1,1,0,0
,A_english_entrance+scroll+_2018/10/30 0:3:18_26%_5,1,1,0,0
,A_english_entrance+scroll+_2018/10/29 0:31:34_19%_18,1,1,0,0
,A_english_entrance+scroll+_2018/10/24 0:2:5_77%_235,1,1,0,0
,A_english_entrance+scroll+_2018/10/24 0:1:8_100%_35,1,1,0,0
,A_english_entrance+scroll+_2018/10/30 0:15:9_3%_11,1,1,0,0
,A_english_entrance+scroll+_2018/10/28 0:8:40_37%_16,1,1,0,0
,A_english_entrance+scroll+_2018/10/25 0:23:39_10%_15,1,1,0,0
,A_english_entrance+scroll+_2018/10/24 0:18:38_8%_11,1,1,0,0
,A_english_entrance+scroll+_2018/10/26 0:18:32_54%_22,1,1,0,0
,A_english_entrance+scroll+_2018/10/31 0:9:1_2%_6,1,1,0,0
,A_english_entrance+scroll+_2018/10/30 0:27:39_44%_85,1,1,0,0
,A_english_entrance+scroll+_2018/10/24 0:3:1_3%_3,1,1,0,0
,A_english_entrance+scroll+_2018/10/30 0:7:12_10%_3,1,1,0,0
,A_english_entrance+scroll+_2018/10/28 0:50:44_15%_14,1,1,0,0
,A_english_entrance+scroll+_2018/10/30 0:4:28_40%_57,1,1,0,0
,A_english_entrance+scroll+_2018/10/31 0:3:44_22%_8,1,1,0,0
,ENGLISH+UID：2619735130113107436+http:/english/user/watering-e-12007-Request failed with status code 400,1,1,0,0
,A_english_entrance+scroll+_2018/10/27 0:18:30_6%_7,1,1,0,0
,A_english_entrance+scroll+_2018/10/25 0:11:37_16%_51,1,1,0,0
,A_english_entrance+scroll+_2018/10/25 0:31:35_2%_10,1,1,0,0
,A_english_entrance+scroll+_2018/10/27 0:33:15_72%_40,1,1,0,0
,A_english_entrance+scroll+_2018/10/26 0:33:59_5%_13,1,1,0,0
,A_english_entrance+scroll+_2018/10/26 0:27:29_3%_11,1,1,0,0
,A_english_entrance+scroll+_2018/10/28 1:10:28_76%_85,1,1,0,0
,A_english_entrance+scroll+_2018/10/23 0:7:3_50%_108,1,1,0,0
,A_english_entrance+scroll+_2018/10/26 0:9:37_13%_7,1,1,0,0
,A_english_entrance+scroll+_2018/10/21 12:2:43_78%_91,1,1,0,0
,A_english_entrance+scroll+_2018/10/23 0:7:3_31%_67,1,1,0,0
,A_english_entrance+scroll+_2018/10/26 0:29:24_63%_58,1,1,0,0
,A_english_entrance+scroll+_2018/10/28 0:7:4_2%_2,1,1,0,0
,A_english_entrance+scroll+_2018/10/23 0:6:27_49%_12,1,1,0,0
,A_english_entrance+scroll+_2018/10/27 0:4:55_98%_91,1,1,0,0
,A_english_entrance+scroll+_2018/10/22 1:54:17_90%_293,1,1,0,0
,A_english_entrance+scroll+_2018/10/22 0:1:41_16%_25,1,1,0,0
,A_english_entrance+scroll+_2018/10/25 0:27:6_6%_4,1,1,0,0
,ENGLISH+UID：2619735130111137798+http:/english/user/watering-e-7517-Request failed with status code 400,1,1,0,0
,A_english_entrance+scroll+_2018/10/30 0:15:9_22%_30,1,1,0,0
,A_english_entrance+scroll+_2018/10/30 0:14:1_12%_9,1,1,0,0
,A_english_entrance+scroll+_2018/10/24 0:8:37_49%_56,1,1,0,0
,A_english_entrance+scroll+_2018/10/22 0:5:2_51%_28,1,1,0,0
,A_english_entrance+scroll+_2018/10/31 0:10:33_29%_14,1,1,0,0
,A_english_entrance+scroll+_2018/10/26 0:14:7_2%_3,1,1,0,0
,A_english_entrance+scroll+_2018/10/30 0:40:56_1%_2,1,1,0,0
,A_english_entrance+scroll+_2018/10/24 0:20:21_8%_11,1,1,0,0
,A_english_entrance+scroll+_2018/10/23 0:0:42_54%_43,1,1,0,0
,A_english_entrance+scroll+_2018/10/27 0:27:2_89%_105,1,1,0,0
,A_english_entrance+scroll+_2018/10/24 0:20:16_9%_15,1,1,0,0
,A_english_entrance+scroll+_2018/10/22 1:47:11_10%_9,1,1,0,0
,A_english_entrance+scroll+_2018/10/28 0:14:46_56%_62,1,1,0,0
,A_english_entrance+scroll+_2018/10/23 0:12:38_2%_25,1,1,0,0
,A_english_entrance+scroll+_2018/10/28 0:5:35_59%_5,1,1,0,0
,A_english_entrance+scroll+_2018/10/25 0:4:20_51%_18,1,1,0,0
,A_english_entrance+scroll+_2018/10/30 23:39:43_57%_1772,1,1,0,0
,A_english_entrance+scroll+_2018/10/21 23:57:54_63%_135,1,1,0,0
,A_english_entrance+scroll+_2018/10/29 0:1:46_1%_4,1,1,0,0
,A_english_entrance+scroll+_2018/10/24 0:8:34_23%_18,1,1,0,0
,A_english_entrance+scroll+_2018/10/23 0:12:50_13%_18,1,1,0,0
,A_english_entrance+scroll+_2018/10/30 0:21:12_27%_20,1,1,0,0
,A_english_entrance+scroll+_2018/10/27 0:35:28_70%_109,1,1,0,0
,A_english_entrance+scroll+_2018/10/26 0:38:1_20%_44,1,1,0,0
,A_english_entrance+scroll+_2018/10/22 1:28:53_7%_9,1,1,0,0
,A_english_entrance+scroll+_2018/10/30 0:36:6_6%_14,1,1,0,0
,A_english_entrance+scroll+_2018/10/22 0:3:41_62%_34,1,1,0,0
,A_english_entrance+scroll+_2018/10/25 0:24:43_36%_6,1,1,0,0
,A_english_entrance+scroll+_2018/10/26 0:42:45_12%_36,1,1,0,0
,A_english_entrance+scroll+_2018/10/23 0:6:11_2%_4,1,1,0,0
,A_english_entrance+scroll+_2018/10/27 0:42:46_8%_13,1,1,0,0
,A_english_entrance+scroll+_2018/10/28 0:43:40_11%_10,1,1,0,0
,A_english_entrance+scroll+_2018/10/28 0:47:23_14%_4,1,1,0,0
,A_english_entrance+scroll+_2018/10/29 0:14:42_100%_66,1,1,0,0
,ENGLISH+UID：2619735130113302963+http:/english/user/watering-e-2100-Request failed with status code 400,1,1,0,0
,A_english_entrance+scroll+_2018/10/22 0:31:43_11%_14,1,1,0,0
,A_english_entrance+scroll+_2018/10/28 0:5:0_18%_8,1,1,0,0
,A_english_entrance+scroll+_2018/10/31 0:26:19_42%_56,1,1,0,0
,A_english_entrance+scroll+_2018/10/24 0:0:37_47%_17,1,1,0,0
,A_english_entrance+scroll+_2018/10/29 0:42:58_4%_9,1,1,0,0
,A_english_entrance+scroll+_2018/10/22 0:2:44_22%_27,1,1,0,0
,A_english_entrance+scroll+_2018/10/31 0:38:38_2%_2,1,1,0,0
,A_english_entrance+scroll+_2018/10/31 0:10:33_1%_10,1,1,0,0
,A_english_entrance+scroll+_2018/10/27 0:24:4_3%_11,1,1,0,0
,A_english_entrance+scroll+_2018/10/27 0:4:36_25%_21,1,1,0,0
,A_english_entrance+scroll+_2018/10/23 0:10:22_2%_14,1,1,0,0
,A_english_entrance+scroll+_2018/10/23 0:6:13_75%_117,1,1,0,0
,A_english_entrance+scroll+_2018/10/30 0:0:34_17%_58,1,1,0,0
,A_english_entrance+scroll+_2018/10/25 0:26:30_100%_81,1,1,0,0
,A_english_entrance+scroll+_2018/10/25 0:26:31_69%_77,1,1,0,0
,A_english_entrance+scroll+_2018/10/24 0:26:52_52%_50,1,1,0,0
,A_english_entrance+scroll+_2018/10/29 0:19:22_41%_64,1,1,0,0
,A_english_entrance+scroll+_2018/10/28 0:1:3_4%_9,1,1,0,0
,A_english_entrance+scroll+_2018/10/31 0:22:43_21%_23,1,1,0,0
,A_english_entrance+scroll+_2018/10/28 0:19:57_22%_5,1,1,0,0
,A_english_entrance+scroll+_2018/10/22 23:59:58_38%_100,1,1,0,0
,A_english_entrance+scroll+_2018/10/27 0:15:16_32%_33,1,1,0,0
,A_english_entrance+scroll+_2018/10/30 0:23:26_9%_6,1,1,0,0
,A_english_entrance+scroll+_2018/10/25 0:28:32_25%_4,1,1,0,0
,A_english_entrance+scroll+_2018/10/27 0:34:24_6%_6,1,1,0,0
,A_english_entrance+scroll+_2018/10/28 0:5:34_2%_16,1,1,0,0
,A_english_entrance+scroll+_2018/10/25 0:5:52_85%_81,1,1,0,0
,A_english_entrance+scroll+_2018/10/21 23:59:46_88%_51,1,1,0,0
,A_english_entrance+scroll+_2018/10/31 0:1:5_12%_17,1,1,0,0
,A_english_entrance+scroll+_2018/10/31 0:0:56_65%_83,1,1,0,0
,ENGLISH+UID：3123886820930286250+http:/english/user/watering-e-408-Request failed with status code 400,1,1,0,0
,A_english_entrance+scroll+_2018/10/25 0:32:5_8%_14,1,1,0,0
,A_english_entrance+scroll+_2018/10/27 0:41:21_7%_7,1,1,0,0
,A_english_entrance+scroll+_2018/10/28 0:49:29_100%_44,1,1,0,0
,A_english_entrance+scroll+_2018/10/31 0:23:19_77%_35,1,1,0,0
,A_english_entrance+scroll+_2018/10/31 0:5:10_23%_30,1,1,0,0
,A_english_entrance+scroll+_2018/10/22 0:33:56_25%_51,1,1,0,0
,A_english_entrance+scroll+_2018/10/22 1:24:36_40%_60,1,1,0,0
,A_english_entrance+scroll+_2018/10/26 0:33:13_54%_49,1,1,0,0
,A_english_entrance+scroll+_2018/10/28 0:50:44_31%_32,1,1,0,0
,A_english_entrance+scroll+_2018/10/26 0:13:47_22%_10,1,1,0,0
,A_english_entrance+scroll+_2018/10/25 0:35:39_96%_132,1,1,0,0
,A_english_entrance+scroll+_2018/10/24 0:2:35_51%_32,1,1,0,0
,A_english_entrance+scroll+_2018/10/30 0:44:12_715%_22,1,1,0,0
,A_english_entrance+scroll+_2018/10/26 0:11:7_72%_66,1,1,0,0
,A_english_entrance+scroll+_2018/10/22 1:47:11_60%_15,1,1,0,0
,A_english_entrance+scroll+_2018/10/31 0:1:45_17%_1074,1,1,0,0
,A_english_entrance+scroll+_2018/10/30 0:7:23_17%_3,1,1,0,0
,A_english_entrance+scroll+_2018/10/29 0:55:58_21%_66,1,1,0,0
,A_english_entrance+scroll+_2018/10/23 0:7:55_63%_5,1,1,0,0
,A_english_entrance+scroll+_2018/10/22 0:1:44_54%_72,1,1,0,0
,A_english_entrance+scroll+_2018/10/29 0:58:52_57%_78,1,1,0,0
,A_english_entrance+scroll+_2018/10/31 0:55:20_61%_22,1,1,0,0
,A_english_entrance+scroll+_2018/10/22 0:21:42_69%_69,1,1,0,0
,A_english_entrance+scroll+_2018/10/22 1:54:17_99%_308,1,1,0,0
,A_english_entrance+scroll+_2018/10/30 0:31:12_8%_10,1,1,0,0
,A_english_entrance+scroll+_2018/10/22 3:3:53_44%_41,1,1,0,0
,A_english_entrance+scroll+_2018/10/24 0:24:46_30%_60,1,1,0,0
,A_english_entrance+scroll+_2018/10/22 0:17:14_20%_8,1,1,0,0
,A_english_entrance+scroll+_2018/10/26 0:1:26_4%_5,1,1,0,0
,A_english_entrance+scroll+_2018/10/25 0:15:25_4%_9,1,1,0,0
,A_english_entrance+scroll+_2018/10/31 0:31:8_19%_20,1,1,0,0
,A_english_entrance+scroll+_2018/10/27 0:10:0_38%_43,1,1,0,0
,A_english_entrance+scroll+_2018/10/24 0:23:59_71%_50,1,1,0,0
,A_english_entrance+scroll+_2018/10/29 0:13:27_195%_19,1,1,0,0
,A_english_entrance+scroll+_2018/10/25 23:39:12_66%_1659,1,1,0,0
,A_english_entrance+scroll+_2018/10/27 0:43:24_20%_19,1,1,0,0
,A_english_entrance+scroll+_2018/10/21 23:59:57_1%_18,1,1,0,0
,A_english_entrance+scroll+_2018/10/27 0:3:41_36%_17,1,1,0,0
,A_english_entrance+scroll+_2018/10/28 0:49:4_51%_66,1,1,0,0
,A_english_entrance+scroll+_2018/10/31 0:45:54_46%_58,1,1,0,0
,A_english_entrance+scroll+_2018/10/25 0:35:39_45%_31,1,1,0,0
,A_english_entrance+scroll+_2018/10/26 0:33:13_51%_35,1,1,0,0
,A_english_entrance+scroll+_2018/10/24 0:26:52_87%_70,1,1,0,0
,A_english_entrance+scroll+_2018/10/28 0:29:58_87%_71,1,1,0,0
,A_english_entrance+scroll+_2018/10/23 0:3:21_46%_38,1,1,0,0
,A_english_entrance+scroll+_2018/10/25 0:18:54_22%_30,1,1,0,0
,A_english_entrance+scroll+_2018/10/25 0:45:50_18%_5,1,1,0,0
,A_english_entrance+scroll+_2018/10/24 0:2:17_9%_13,1,1,0,0
,A_english_entrance+scroll+_2018/10/24 0:2:12_4%_3,1,1,0,0
,A_english_entrance+scroll+_2018/10/28 1:10:28_16%_15,1,1,0,0
,A_english_entrance+scroll+_2018/10/29 0:1:28_37%_21,1,1,0,0
,A_english_entrance+scroll+_2018/10/30 0:16:49_1%_7,1,1,0,0
,A_english_entrance+scroll+_2018/10/22 0:15:15_56%_35,1,1,0,0
,A_english_entrance+scroll+_2018/10/27 0:32:57_34%_4,1,1,0,0
,A_english_entrance+scroll+_2018/10/28 1:13:37_12%_10,1,1,0,0
,A_english_entrance+scroll+_2018/10/27 0:16:36_89%_105,1,1,0,0
,A_english_entrance+scroll+_2018/10/29 0:19:24_26%_20,1,1,0,0
,A_english_entrance+scroll+_2018/10/25 0:11:30_25%_34,1,1,0,0
,A_english_entrance+scroll+_2018/10/28 0:49:4_71%_77,1,1,0,0
,A_english_entrance+scroll+_2018/10/30 0:28:57_136%_28,1,1,0,0
,A_english_entrance+scroll+_2018/10/31 0:18:31_6%_11,1,1,0,0
,A_english_entrance+scroll+_2018/10/23 0:12:6_50%_35,1,1,0,0
,A_english_entrance+scroll+_2018/10/30 0:38:46_100%_45,1,1,0,0
,ENGLISH+UID：2619735130116470781+http:/v1/cart/order_confirmation-e-20231-timeout of 10000ms exceeded,1,1,0,0
,A_english_entrance+scroll+_2018/10/27 0:29:31_4295%_52,1,1,0,0
,A_english_entrance+scroll+_2018/10/22 0:27:17_97%_106,1,1,0,0
,A_english_entrance+scroll+_2018/10/31 0:5:26_87%_131,1,1,0,0
,A_english_entrance+scroll+_2018/10/25 0:8:43_62%_65,1,1,0,0
,A_english_entrance+scroll+_2018/10/25 0:36:33_16%_11,1,1,0,0
,A_english_entrance+scroll+_2018/10/28 0:31:1_8%_12,1,1,0,0
,A_english_entrance+scroll+_2018/10/30 0:18:57_4%_10,1,1,0,0
,A_english_entrance+scroll+_2018/10/25 0:5:52_5%_21,1,1,0,0
,A_english_entrance+scroll+_2018/10/28 0:15:12_5%_4,1,1,0,0
,ENGLISH+UID：2619735130105328894+http:/english/user/watering-e-5727-Request failed with status code 400,1,1,0,0
,A_english_entrance+scroll+_2018/10/30 0:13:2_2%_5,1,1,0,0
,A_english_entrance+scroll+_2018/10/24 0:4:24_6%_13,1,1,0,0
,A_english_entrance+scroll+_2018/10/27 0:22:38_1%_3,1,1,0,0
,A_english_entrance+scroll+_2018/10/31 0:24:13_19%_24,1,1,0,0
,A_english_entrance+scroll+_2018/10/31 0:6:38_2%_16,1,1,0,0
,A_english_entrance+scroll+_2018/10/26 0:9:48_24%_25,1,1,0,0
,A_english_entrance+scroll+_2018/10/31 0:3:16_60%_104,1,1,0,0
,A_english_entrance+scroll+_2018/10/25 0:14:23_9%_21,1,1,0,0
,A_english_entrance+scroll+_2018/10/29 0:56:22_24%_10,1,1,0,0
,A_english_entrance+scroll+_2018/10/25 0:8:2_12%_14,1,1,0,0
,ENGLISH+UID：2619735130098463900+http:/english/user/get_tree-e-20282-timeout of 10000ms exceeded,1,1,0,0
,A_english_entrance+scroll+_2018/10/24 0:8:33_8%_11,1,1,0,0
,A_english_entrance+scroll+_2018/10/25 0:17:26_85%_26,1,1,0,0
,A_english_entrance+scroll+_2018/10/26 0:18:7_64%_27,1,1,0,0
,A_english_entrance+scroll+_2018/10/28 0:7:3_2%_8,1,1,0,0
,A_english_entrance+scroll+_2018/10/31 0:53:36_27%_22,1,1,0,0
,A_english_entrance+scroll+_2018/10/27 0:27:37_1%_5,1,1,0,0
,A_english_entrance+scroll+_2018/10/23 0:6:11_2388%_97,1,1,0,0
,A_english_entrance+scroll+_2018/10/30 0:21:12_6%_12,1,1,0,0
,A_english_entrance+scroll+_2018/10/31 0:0:56_49%_58,1,1,0,0
,A_english_entrance+scroll+_2018/10/25 0:37:44_72%_38,1,1,0,0
,A_english_entrance+scroll+_2018/10/25 0:8:3_44%_46,1,1,0,0
,A_english_entrance+scroll+_2018/10/24 0:26:52_81%_67,1,1,0,0
,A_english_entrance+scroll+_2018/10/25 0:17:56_79%_76,1,1,0,0
,A_english_entrance+scroll+_2018/10/27 0:13:28_43%_41,1,1,0,0
,A_english_entrance+scroll+_2018/10/27 0:15:16_31%_32,1,1,0,0
,A_english_entrance+scroll+_2018/10/29 0:22:46_59%_107,1,1,0,0
,A_english_entrance+scroll+_2018/10/25 0:11:37_21%_56,1,1,0,0
,A_english_entrance+scroll+_2018/10/25 0:26:31_95%_96,1,1,0,0
,A_english_entrance+scroll+_2018/10/26 0:23:39_17%_19,1,1,0,0
,A_english_entrance+scroll+_2018/10/27 0:16:21_80%_67,1,1,0,0
,A_english_entrance+scroll+_2018/10/28 0:14:46_77%_71,1,1,0,0
,A_english_entrance+scroll+_2018/10/27 0:4:41_22%_15,1,1,0,0
,A_english_entrance+scroll+_2018/10/23 0:2:3_99%_127,1,1,0,0
,A_english_entrance+scroll+_2018/10/23 0:0:20_4220%_77,1,1,0,0
,A_english_entrance+scroll+_2018/10/31 0:10:29_52%_30,1,1,0,0
,A_english_entrance+scroll+_2018/10/29 0:19:22_44%_66,1,1,0,0
,A_english_entrance+scroll+_2018/10/23 0:12:44_31%_20,1,1,0,0
,A_english_entrance+scroll+_2018/10/31 0:25:33_12%_3,1,1,0,0
,A_english_entrance+scroll+_2018/10/29 0:13:37_84%_20,1,1,0,0
,A_english_entrance+scroll+_2018/10/30 0:6:7_2%_30,1,1,0,0
,A_english_entrance+scroll+_2018/10/31 0:1:18_3%_17,1,1,0,0
,A_english_entrance+scroll+_2018/10/25 0:1:42_3%_5,1,1,0,0
,A_english_entrance+scroll+_2018/10/30 0:1:59_13%_33,1,1,0,0
,A_english_entrance+scroll+_2018/10/30 0:16:7_20%_23,1,1,0,0
,A_english_entrance+scroll+_2018/10/30 0:18:18_18%_14,1,1,0,0
,A_english_entrance+scroll+_2018/10/30 0:48:54_20%_38,1,1,0,0
,A_english_entrance+scroll+_2018/10/22 0:5:15_44%_44,1,1,0,0
,A_english_entrance+scroll+_2018/10/26 0:0:19_71%_45,1,1,0,0
,A_english_entrance+scroll+_2018/10/30 0:15:29_40%_29,1,1,0,0
,A_english_entrance+scroll+_2018/10/27 0:11:39_56%_38,1,1,0,0
,A_english_entrance+scroll+_2018/10/29 0:54:49_3%_13,1,1,0,0
,A_english_entrance+scroll+_2018/10/30 0:15:29_22%_17,1,1,0,0
,A_english_entrance+scroll+_2018/10/22 0:21:42_23%_41,1,1,0,0
,A_english_entrance+scroll+_2018/10/30 0:10:49_17%_4,1,1,0,0
,A_english_entrance+scroll+_2018/10/27 0:2:8_24%_30,1,1,0,0
,A_english_entrance+scroll+_2018/10/30 0:49:47_20%_10,1,1,0,0
,A_english_entrance+scroll+_2018/10/25 0:2:55_798%_90,1,1,0,0
,A_english_entrance+scroll+_2018/10/24 0:24:13_12%_15,1,1,0,0
,A_english_entrance+scroll+_2018/10/23 0:4:12_36%_10,1,1,0,0
,A_english_entrance+scroll+_2018/10/22 0:4:3_24%_3,1,1,0,0
,A_english_entrance+scroll+_2018/10/31 0:8:27_5%_28,1,1,0,0
,A_english_entrance+scroll+_2018/10/27 0:23:22_56%_11,1,1,0,0
,A_english_entrance+scroll+_2018/10/25 22:0:29_19%_20,1,1,0,0
,A_english_entrance+scroll+_2018/10/24 0:2:35_44%_29,1,1,0,0
,A_english_entrance+scroll+_2018/10/27 0:41:14_25%_70,1,1,0,0
,A_english_entrance+scroll+_2018/10/29 0:7:5_16%_20,1,1,0,0
,A_english_entrance+scroll+_2018/10/26 0:6:46_14%_7,1,1,0,0
,A_english_entrance+scroll+_2018/10/22 0:23:7_99%_128,1,1,0,0
,A_english_entrance+scroll+_2018/10/27 0:3:23_35%_72,1,1,0,0
,A_english_entrance+scroll+_2018/10/25 0:17:17_7%_12,1,1,0,0
,A_english_entrance+scroll+_2018/10/22 1:54:17_72%_247,1,1,0,0
,A_english_entrance+scroll+_2018/10/25 0:26:31_32%_38,1,1,0,0
,A_english_entrance+scroll+_2018/10/25 0:24:44_14%_4,1,1,0,0
,A_english_entrance+scroll+_2018/10/26 0:42:59_67%_41,1,1,0,0
,A_english_entrance+scroll+_2018/10/26 0:14:49_66%_18,1,1,0,0
,A_english_entrance+scroll+_2018/10/26 0:2:3_36%_79,1,1,0,0
,A_english_entrance+scroll+_2018/10/28 0:17:33_42%_84,1,1,0,0
,ENGLISH+UID：2619182023908666328+http:/english/user/watering-e-475-Request failed with status code 400,1,1,0,0
,A_english_entrance+scroll+_2018/10/31 0:5:10_2%_15,1,1,0,0
,A_english_entrance+scroll+_2018/10/29 0:12:21_1538%_133,1,1,0,0
,A_english_entrance+scroll+_2018/10/31 0:2:11_19%_38,1,1,0,0
,A_english_entrance+scroll+_2018/10/25 0:2:48_53%_25,1,1,0,0
,A_english_entrance+scroll+_2018/10/29 2:0:16_27%_23,1,1,0,0
,A_english_entrance+scroll+_2018/10/29 0:30:1_11%_34,1,1,0,0
,A_english_entrance+scroll+_2018/10/25 0:8:50_94%_13,1,1,0,0
,A_english_entrance+scroll+_2018/10/24 0:4:25_4%_5,1,1,0,0
,A_english_entrance+scroll+_2018/10/22 0:23:7_13%_11,1,1,0,0
,A_english_entrance+scroll+_2018/10/25 0:34:37_82%_79,1,1,0,0
,A_english_entrance+scroll+_2018/10/26 0:27:29_34%_44,1,1,0,0
,A_english_entrance+scroll+_2018/10/23 0:10:22_28%_37,1,1,0,0
,A_english_entrance+scroll+_2018/10/27 0:13:28_82%_137,1,1,0,0
,A_english_entrance+scroll+_2018/10/28 0:33:16_100%_130,1,1,0,0
,A_english_entrance+scroll+_2018/10/31 0:7:1_9%_25,1,1,0,0
,A_english_entrance+scroll+_2018/10/23 0:12:45_82%_59,1,1,0,0
,A_english_entrance+scroll+_2018/10/31 0:35:36_6%_8,1,1,0,0
,A_english_entrance+scroll+_2018/10/24 0:3:1_42%_37,1,1,0,0
,A_english_entrance+scroll+_2018/10/27 0:31:51_54%_33,1,1,0,0
,A_english_entrance+scroll+_2018/10/31 0:46:1_20%_27,1,1,0,0
,A_english_entrance+scroll+_2018/10/24 0:26:43_57%_20,1,1,0,0
,A_english_entrance+scroll+_2018/10/25 0:6:16_86%_45,1,1,0,0
,A_english_entrance+scroll+_2018/10/26 0:24:44_48%_21,1,1,0,0
,A_english_entrance+scroll+_2018/10/30 0:27:39_31%_77,1,1,0,0
,A_english_entrance+scroll+_2018/10/25 0:42:22_2%_6,1,1,0,0
,A_english_entrance+scroll+_2018/10/25 0:15:24_6%_7,1,1,0,0
,A_english_entrance+scroll+_2018/10/29 0:23:26_61%_87,1,1,0,0
,A_english_entrance+scroll+_2018/10/25 0:34:35_3%_5,1,1,0,0
,A_english_entrance+scroll+_2018/10/28 0:2:49_58%_21,1,1,0,0
,A_english_entrance+scroll+_2018/10/26 0:0:19_1%_5,1,1,0,0
,A_english_entrance+scroll+_2018/10/27 0:2:8_9%_18,1,1,0,0
,A_english_entrance+scroll+_2018/10/26 23:57:24_64%_288,1,1,0,0
,A_english_entrance+scroll+_2018/10/28 0:45:21_3%_11,1,1,0,0
,A_english_entrance+scroll+_2018/10/25 0:28:49_19%_21,1,1,0,0
,A_english_entrance+scroll+_2018/10/26 0:4:4_22%_43,1,1,0,0
,A_english_entrance+scroll+_2018/10/27 0:17:29_3%_34,1,1,0,0
,A_english_entrance+scroll+_2018/10/25 0:8:8_1%_7,1,1,0,0
,A_english_entrance+scroll+_2018/10/26 0:19:35_100%_296,1,1,0,0
,A_english_entrance+scroll+_2018/10/30 23:57:27_26%_292,1,1,0,0
,A_english_entrance+scroll+_2018/10/24 0:12:15_45%_13,1,1,0,0
,ENGLISH+UID：2619735130111910859+http:/english/study/get_word_translate-e-20350-timeout of 10000ms exceeded,1,1,0,0
,A_english_entrance+scroll+_2018/10/25 0:16:16_17%_19,1,1,0,0
,A_english_entrance+scroll+_2018/10/22 0:19:42_7%_6,1,1,0,0
,A_english_entrance+scroll+_2018/10/25 0:34:0_42%_43,1,1,0,0
,A_english_entrance+scroll+_2018/10/28 1:2:13_12%_3,1,1,0,0
,A_english_entrance+scroll+_2018/10/31 0:12:9_44%_23,1,1,0,0
,A_english_entrance+scroll+_2018/10/26 0:32:2_4%_3,1,1,0,0
,A_english_entrance+scroll+_2018/10/30 0:5:7_15%_38,1,1,0,0
,A_english_entrance+scroll+_2018/10/25 0:6:38_8%_31,1,1,0,0
,A_english_entrance+scroll+_2018/10/31 0:1:45_19%_1075,1,1,0,0
,A_english_entrance+scroll+_2018/10/25 0:10:49_5%_3,1,1,0,0
,A_english_entrance+scroll+_2018/10/26 0:43:27_48%_14,1,1,0,0
,A_english_entrance+scroll+_2018/10/26 0:1:4_22%_24,1,1,0,0
,A_english_entrance+scroll+_2018/10/29 0:13:21_68%_110,1,1,0,0
,A_english_entrance+scroll+_2018/10/25 0:9:58_49%_55,1,1,0,0
,A_english_entrance+scroll+_2018/10/22 0:12:24_49%_10,1,1,0,0
,A_english_entrance+scroll+_2018/10/30 0:0:34_63%_166,1,1,0,0
,A_english_entrance+scroll+_2018/10/29 0:0:33_100%_49,1,1,0,0
,A_english_entrance+scroll+_2018/10/22 0:33:56_30%_56,1,1,0,0
,A_english_entrance+scroll+_2018/10/23 0:3:24_77%_54,1,1,0,0
,A_english_entrance+scroll+_2018/10/26 0:12:47_74%_27,1,1,0,0
,A_english_entrance+scroll+_2018/10/27 0:2:38_28%_14,1,1,0,0
,A_english_entrance+scroll+_2018/10/30 0:4:36_38%_19,1,1,0,0
,A_english_entrance+scroll+_2018/10/24 0:11:18_4%_5,1,1,0,0
,A_english_entrance+scroll+_2018/10/25 0:37:46_2%_7,1,1,0,0
,A_english_entrance+scroll+_2018/10/23 0:7:33_10%_28,1,1,0,0
,A_english_entrance+scroll+_2018/10/31 0:38:14_57%_26,1,1,0,0
,A_english_entrance+scroll+_2018/10/25 0:25:32_23%_18,1,1,0,0
,A_english_entrance+scroll+_2018/10/31 0:44:23_44%_126,1,1,0,0
,A_english_entrance+scroll+_2018/10/31 0:38:14_47%_23,1,1,0,0
,A_english_entrance+scroll+_2018/10/29 0:14:45_5%_9,1,1,0,0
,A_english_entrance+scroll+_2018/10/30 0:48:54_56%_81,1,1,0,0
,A_english_entrance+scroll+_2018/10/22 0:0:48_8%_8,1,1,0,0
,A_english_entrance+scroll+_2018/10/22 0:44:58_9%_3,1,1,0,0
,A_english_entrance+scroll+_2018/10/23 0:2:3_9%_33,1,1,0,0
,A_english_entrance+scroll+_2018/10/27 0:20:13_33%_32,1,1,0,0
,A_english_entrance+scroll+_2018/10/26 0:31:36_1%_1,1,1,0,0
