# ----------------------------------------
# 全部网站数据
# 热门事件
# 20190717-20190720
# ----------------------------------------

事件标签,事件总数,唯一身份事件数,事件价值,平均价值
2620048470946119674_2019/7/20 20:11:38_61%_47,1,1,0,0.00
2620048470946119674_2019/7/20 20:11:38_64%_49,1,1,0,0.00
2620048470946119674_2019/7/20 20:11:38_66%_53,1,1,0,0.00
2620048470946119674_2019/7/20 20:11:38_69%_55,1,1,0,0.00
2620048470946119674_2019/7/20 20:11:38_70%_58,1,1,0,0.00
2620048470946119674_2019/7/20 20:11:38_73%_60,1,1,0,0.00
2620048470946119674_2019/7/20 20:11:38_75%_61,1,1,0,0.00
2620048470946119674_2019/7/20 20:11:38_77%_63,1,1,0,0.00
2620048470946119674_2019/7/20 20:11:38_79%_65,1,1,0,0.00
2620048470946119674_2019/7/20 20:11:38_9%_8,1,1,0,0.00
2620048470946119674_2019/7/20 20:11:38_93%_67,1,1,0,0.00
2620048470948166929_2019/7/18 23:40:45_12%_6,1,1,0,0.00
2620048470948166929_2019/7/18 23:40:45_17%_6,1,1,0,0.00
2620048470948166929_2019/7/18 23:40:45_24%_7,1,1,0,0.00
2620048470948166929_2019/7/18 23:40:45_27%_7,1,1,0,0.00
2620048470948166929_2019/7/18 23:40:45_29%_8,1,1,0,0.00
2620048470948166929_2019/7/18 23:40:45_3%_4,1,1,0,0.00
2620048470948166929_2019/7/18 23:40:45_33%_8,1,1,0,0.00
2620048470948166929_2019/7/18 23:40:45_57%_10,1,1,0,0.00
2620048470948166929_2019/7/18 23:40:45_61%_11,1,1,0,0.00
2620048470948166929_2019/7/18 23:40:45_65%_11,1,1,0,0.00
2620048470948166929_2019/7/18 23:40:45_69%_12,1,1,0,0.00
2620048470948166929_2019/7/18 23:40:45_7%_5,1,1,0,0.00
2620048470948166929_2019/7/18 23:40:45_74%_12,1,1,0,0.00
2620048470948166929_2019/7/18 23:40:45_77%_12,1,1,0,0.00
2620048470948166929_2019/7/18 23:40:45_80%_13,1,1,0,0.00
2620048470948166929_2019/7/18 23:40:45_83%_14,1,1,0,0.00
2620048470948166929_2019/7/18 23:40:45_85%_15,1,1,0,0.00
2620048470948166929_2019/7/18 23:40:45_88%_17,1,1,0,0.00
2620048470948166929_2019/7/18 23:40:45_89%_19,1,1,0,0.00
2620048470948166929_2019/7/18 23:40:45_90%_20,1,1,0,0.00
2620048470949564135_2019/7/17 19:34:7_5%_9,1,1,0,0.00
2620048470949564135_2019/7/20 22:52:30_2%_12,1,1,0,0.00
2620048470949564135_2019/7/20 22:52:30_24%_15,1,1,0,0.00
2620048470949564135_2019/7/20 22:52:30_6%_13,1,1,0,0.00
2620048470949891658_2019/7/17 21:21:40_1%_6,1,1,0,0.00
2620048470949891658_2019/7/17 21:21:40_100%_118,1,1,0,0.00
2620048470949891658_2019/7/17 21:21:40_13%_16,1,1,0,0.00
2620048470949891658_2019/7/17 21:21:40_14%_16,1,1,0,0.00
2620048470949891658_2019/7/17 21:21:40_15%_20,1,1,0,0.00
2620048470949891658_2019/7/17 21:21:40_19%_20,1,1,0,0.00
2620048470949891658_2019/7/17 21:21:40_20%_21,1,1,0,0.00
2620048470949891658_2019/7/17 21:21:40_24%_26,1,1,0,0.00
2620048470949891658_2019/7/17 21:21:40_25%_29,1,1,0,0.00
2620048470949891658_2019/7/17 21:21:40_27%_33,1,1,0,0.00
2620048470949891658_2019/7/17 21:21:40_28%_33,1,1,0,0.00
2620048470949891658_2019/7/17 21:21:40_29%_34,1,1,0,0.00
2620048470949891658_2019/7/17 21:21:40_3%_12,1,1,0,0.00
2620048470949891658_2019/7/17 21:21:40_30%_39,1,1,0,0.00
2620048470949891658_2019/7/17 21:21:40_31%_40,1,1,0,0.00
2620048470949891658_2019/7/17 21:21:40_32%_50,1,1,0,0.00
2620048470949891658_2019/7/17 21:21:40_35%_51,1,1,0,0.00
2620048470949891658_2019/7/17 21:21:40_36%_53,1,1,0,0.00
2620048470949891658_2019/7/17 21:21:40_37%_58,1,1,0,0.00
2620048470949891658_2019/7/17 21:21:40_38%_59,1,1,0,0.00
2620048470949891658_2019/7/17 21:21:40_4%_12,1,1,0,0.00
2620048470949891658_2019/7/17 21:21:40_41%_61,1,1,0,0.00
2620048470949891658_2019/7/17 21:21:40_43%_67,1,1,0,0.00
2620048470949891658_2019/7/17 21:21:40_46%_72,1,1,0,0.00
2620048470949891658_2019/7/17 21:21:40_47%_72,1,1,0,0.00
2620048470949891658_2019/7/17 21:21:40_48%_78,1,1,0,0.00
2620048470949891658_2019/7/17 21:21:40_5%_15,1,1,0,0.00
2620048470949891658_2019/7/17 21:21:40_52%_79,1,1,0,0.00
2620048470949891658_2019/7/17 21:21:40_53%_80,1,1,0,0.00
2620048470949891658_2019/7/17 21:21:40_54%_81,1,1,0,0.00
2620048470949891658_2019/7/17 21:21:40_57%_84,1,1,0,0.00
2620048470949891658_2019/7/17 21:21:40_58%_85,1,1,0,0.00
2620048470949891658_2019/7/17 21:21:40_64%_90,1,1,0,0.00
2620048470949891658_2019/7/17 21:21:40_68%_91,1,1,0,0.00
2620048470949891658_2019/7/17 21:21:40_71%_92,1,1,0,0.00
2620048470949891658_2019/7/17 21:21:40_76%_100,1,1,0,0.00
2620048470949891658_2019/7/17 21:21:40_77%_102,1,1,0,0.00
2620048470949891658_2019/7/17 21:21:40_80%_103,1,1,0,0.00
2620048470949891658_2019/7/17 21:21:40_81%_108,1,1,0,0.00
2620048470949891658_2019/7/17 21:21:40_82%_109,1,1,0,0.00
2620048470949891658_2019/7/17 21:21:40_83%_109,1,1,0,0.00
2620048470949891658_2019/7/17 21:21:40_85%_111,1,1,0,0.00
2620048470949891658_2019/7/17 21:21:40_89%_113,1,1,0,0.00
2620048470949891658_2019/7/17 21:21:40_9%_15,1,1,0,0.00
2620048470949891658_2019/7/17 21:21:40_92%_116,1,1,0,0.00
2620048470949891658_2019/7/17 21:21:40_96%_117,1,1,0,0.00
2620048470949891658_2019/7/17 21:21:40_99%_124,1,1,0,0.00
2620048470949891658_2019/7/17 21:24:2_14%_5,1,1,0,0.00
2620048470949891658_2019/7/17 21:24:2_8%_4,1,1,0,0.00
2620048470951375049_2019/7/17 9:45:29_-934%_101,1,1,0,0.00
2620048470951375049_2019/7/17 9:45:29_1%_4,1,1,0,0.00
2620048470951375049_2019/7/17 9:45:29_101%_74,1,1,0,0.00
2620048470951375049_2019/7/17 9:45:29_13%_26,1,1,0,0.00
2620048470951375049_2019/7/17 9:45:29_18%_27,1,1,0,0.00
2620048470951375049_2019/7/17 9:45:29_22%_27,1,1,0,0.00
2620048470951375049_2019/7/17 9:45:29_28%_28,1,1,0,0.00
2620048470951375049_2019/7/17 9:45:29_33%_34,1,1,0,0.00
2620048470951375049_2019/7/17 9:45:29_35%_35,1,1,0,0.00
2620048470951375049_2019/7/17 9:45:29_37%_36,1,1,0,0.00
2620048470951375049_2019/7/17 9:45:29_39%_51,1,1,0,0.00
2620048470951375049_2019/7/17 9:45:29_4%_21,1,1,0,0.00
2620048470951375049_2019/7/17 9:45:29_42%_56,1,1,0,0.00
2620048470951375049_2019/7/17 9:45:29_48%_59,1,1,0,0.00
2620048470951375049_2019/7/17 9:45:29_49%_60,1,1,0,0.00
2620048470951375049_2019/7/17 9:45:29_54%_61,1,1,0,0.00
2620048470951375049_2019/7/17 9:45:29_59%_62,1,1,0,0.00
2620048470951375049_2019/7/17 9:45:29_63%_64,1,1,0,0.00
2620048470951375049_2019/7/17 9:45:29_68%_65,1,1,0,0.00
2620048470951375049_2019/7/17 9:45:29_75%_66,1,1,0,0.00
2620048470951375049_2019/7/17 9:45:29_84%_67,1,1,0,0.00
2620048470951375049_2019/7/17 9:45:29_9%_25,1,1,0,0.00
2620048470951375049_2019/7/17 9:45:29_90%_71,1,1,0,0.00
2620048470951375049_2019/7/17 9:45:29_96%_72,1,1,0,0.00
2620048470951381077_2019/7/20 20:5:27_3%_6,1,1,0,0.00
2620048470952063801_2019/7/20 22:11:36_1%_8,1,1,0,0.00
2620048470952208609_2019/7/20 6:24:49_1%_5,1,1,0,0.00
2620048470952242419_2019/7/19 22:19:47_13%_10,1,1,0,0.00
2620048470952242419_2019/7/19 22:19:47_20%_11,1,1,0,0.00
2620048470952242419_2019/7/19 22:19:47_26%_12,1,1,0,0.00
2620048470952242419_2019/7/19 22:19:47_27%_13,1,1,0,0.00
2620048470952242419_2019/7/19 22:19:47_28%_14,1,1,0,0.00
2620048470952242419_2019/7/19 22:19:47_29%_14,1,1,0,0.00
2620048470952242419_2019/7/19 22:19:47_32%_18,1,1,0,0.00
2620048470952242419_2019/7/19 22:19:47_34%_19,1,1,0,0.00
2620048470952242419_2019/7/19 22:19:47_59%_22,1,1,0,0.00
2620048470952242419_2019/7/19 22:19:47_7%_9,1,1,0,0.00
2620048470952313966_2019/7/20 18:51:20_100%_79,1,1,0,0.00
2620048470952313966_2019/7/20 18:51:20_15%_15,1,1,0,0.00
2620048470952313966_2019/7/20 18:51:20_19%_16,1,1,0,0.00
2620048470952313966_2019/7/20 18:51:20_2%_7,1,1,0,0.00
2620048470952313966_2019/7/20 18:51:20_21%_67,1,1,0,0.00
2620048470952313966_2019/7/20 18:51:20_26%_70,1,1,0,0.00
2620048470952313966_2019/7/20 18:51:20_31%_75,1,1,0,0.00
2620048470952313966_2019/7/20 18:51:20_54%_77,1,1,0,0.00
2620048470952313966_2019/7/20 18:51:20_6%_11,1,1,0,0.00
2620048470952419368_2019/7/19 20:36:33_15%_10,1,1,0,0.00
2620048470952419368_2019/7/19 20:36:33_23%_11,1,1,0,0.00
2620048470952419368_2019/7/19 20:36:33_24%_12,1,1,0,0.00
2620048470952419368_2019/7/19 20:36:33_35%_14,1,1,0,0.00
2620048470952419368_2019/7/19 20:36:33_40%_27,1,1,0,0.00
2620048470952419368_2019/7/19 20:36:33_42%_30,1,1,0,0.00
2620048470952419368_2019/7/19 20:36:33_44%_38,1,1,0,0.00
2620048470952419368_2019/7/19 20:36:33_46%_42,1,1,0,0.00
2620048470952419368_2019/7/19 20:36:33_48%_47,1,1,0,0.00
2620048470952419368_2019/7/19 20:36:33_49%_48,1,1,0,0.00
2620048470952419368_2019/7/19 20:36:33_5%_5,1,1,0,0.00
2620048470952419368_2019/7/19 20:36:33_57%_49,1,1,0,0.00
2620048470952419368_2019/7/19 20:36:33_65%_49,1,1,0,0.00
2620048470952419368_2019/7/19 20:36:33_76%_51,1,1,0,0.00
2620048470952419368_2019/7/19 20:36:33_85%_51,1,1,0,0.00
2620048470952419368_2019/7/19 20:36:33_88%_53,1,1,0,0.00
2620048470952525621_2019/7/20 2:5:26_100%_48,1,1,0,0.00
2620048470952525621_2019/7/20 2:5:26_13%_9,1,1,0,0.00
2620048470952525621_2019/7/20 2:5:26_20%_11,1,1,0,0.00
2620048470952525621_2019/7/20 2:5:26_26%_13,1,1,0,0.00
2620048470952525621_2019/7/20 2:5:26_28%_16,1,1,0,0.00
2620048470952525621_2019/7/20 2:5:26_29%_18,1,1,0,0.00
2620048470952525621_2019/7/20 2:5:26_3%_4,1,1,0,0.00
2620048470952525621_2019/7/20 2:5:26_30%_28,1,1,0,0.00
2620048470952525621_2019/7/20 2:5:26_32%_30,1,1,0,0.00
2620048470952525621_2019/7/20 2:5:26_33%_31,1,1,0,0.00
2620048470952525621_2019/7/20 2:5:26_39%_32,1,1,0,0.00
2620048470952525621_2019/7/20 2:5:26_50%_34,1,1,0,0.00
2620048470952525621_2019/7/20 2:5:26_52%_34,1,1,0,0.00
2620048470952525621_2019/7/20 2:5:26_66%_36,1,1,0,0.00
2620048470952525621_2019/7/20 2:5:26_76%_40,1,1,0,0.00
2620048470952525621_2019/7/20 2:5:26_86%_41,1,1,0,0.00
2620048470952800621_2019/7/20 21:47:32_10%_11,1,1,0,0.00
2620048470952800621_2019/7/20 21:47:32_19%_14,1,1,0,0.00
2620048470952800621_2019/7/20 21:47:32_26%_16,1,1,0,0.00
2620048470952800621_2019/7/20 21:47:32_27%_17,1,1,0,0.00
2620048470952800621_2019/7/20 21:47:32_33%_24,1,1,0,0.00
2620048470952800621_2019/7/20 21:47:32_34%_26,1,1,0,0.00
2620048470952800621_2019/7/20 21:47:32_42%_28,1,1,0,0.00
2620048470952800621_2019/7/20 21:47:32_43%_30,1,1,0,0.00
2620048470953439751_2019/7/19 20:25:53_100%_28,1,1,0,0.00
2620048470953439751_2019/7/19 20:25:53_14%_17,1,1,0,0.00
2620048470953439751_2019/7/19 20:25:53_21%_18,1,1,0,0.00
2620048470953439751_2019/7/19 20:25:53_25%_21,1,1,0,0.00
2620048470953439751_2019/7/19 20:25:53_48%_24,1,1,0,0.00
2620048470953439751_2019/7/19 20:25:53_7%_10,1,1,0,0.00
2620048470953439751_2019/7/19 20:25:53_93%_28,1,1,0,0.00
2620048470954230068_2019/7/20 20:3:18_100%_17,1,1,0,0.00
2620048470954230068_2019/7/20 20:3:18_27%_7,1,1,0,0.00
2620048470954230068_2019/7/20 20:3:18_38%_10,1,1,0,0.00
2620048470954230068_2019/7/20 20:3:18_41%_10,1,1,0,0.00
2620048470954230068_2019/7/20 20:3:18_42%_10,1,1,0,0.00
2620048470954230068_2019/7/20 20:3:18_48%_12,1,1,0,0.00
2620048470954230068_2019/7/20 20:3:18_52%_13,1,1,0,0.00
2620048470954230068_2019/7/20 20:3:18_57%_14,1,1,0,0.00
2620048470954230068_2019/7/20 20:3:18_65%_15,1,1,0,0.00
2620048470954728808_2019/7/18 11:52:27_5%_23,1,1,0,0.00
2620048470954856609_2019/7/17 11:20:5_1%_5,1,1,0,0.00
2620048470954856609_2019/7/17 11:20:5_100%_69,1,1,0,0.00
2620048470954856609_2019/7/17 11:20:5_12%_9,1,1,0,0.00
2620048470954856609_2019/7/17 11:20:5_14%_10,1,1,0,0.00
2620048470954856609_2019/7/17 11:20:5_21%_12,1,1,0,0.00
2620048470954856609_2019/7/17 11:20:5_22%_13,1,1,0,0.00
2620048470954856609_2019/7/17 11:20:5_26%_16,1,1,0,0.00
2620048470954856609_2019/7/17 11:20:5_29%_18,1,1,0,0.00
2620048470954856609_2019/7/17 11:20:5_31%_19,1,1,0,0.00
2620048470954856609_2019/7/17 11:20:5_36%_21,1,1,0,0.00
2620048470954856609_2019/7/17 11:20:5_38%_29,1,1,0,0.00
2620048470954856609_2019/7/17 11:20:5_41%_34,1,1,0,0.00
2620048470954856609_2019/7/17 11:20:5_42%_35,1,1,0,0.00
2620048470954856609_2019/7/17 11:20:5_44%_36,1,1,0,0.00
2620048470954856609_2019/7/17 11:20:5_49%_38,1,1,0,0.00
2620048470954856609_2019/7/17 11:20:5_52%_40,1,1,0,0.00
2620048470954856609_2019/7/17 11:20:5_54%_41,1,1,0,0.00
2620048470954856609_2019/7/17 11:20:5_59%_43,1,1,0,0.00
2620048470954856609_2019/7/17 11:20:5_60%_43,1,1,0,0.00
2620048470954856609_2019/7/17 11:20:5_61%_44,1,1,0,0.00
2620048470954856609_2019/7/17 11:20:5_63%_45,1,1,0,0.00
2620048470954856609_2019/7/17 11:20:5_65%_46,1,1,0,0.00
2620048470954856609_2019/7/17 11:20:5_69%_46,1,1,0,0.00
2620048470954856609_2019/7/17 11:20:5_75%_50,1,1,0,0.00
2620048470954856609_2019/7/17 11:20:5_76%_51,1,1,0,0.00
2620048470954856609_2019/7/17 11:20:5_78%_52,1,1,0,0.00
2620048470954856609_2019/7/17 11:20:5_8%_6,1,1,0,0.00
2620048470954856609_2019/7/17 11:20:5_81%_58,1,1,0,0.00
2620048470954856609_2019/7/17 11:20:5_84%_59,1,1,0,0.00
2620048470954856609_2019/7/17 11:20:5_87%_62,1,1,0,0.00
2620048470954856609_2019/7/17 11:20:5_9%_6,1,1,0,0.00
2620048470954856609_2019/7/17 11:20:5_91%_64,1,1,0,0.00
2620048470954856609_2019/7/17 11:20:5_94%_64,1,1,0,0.00
2620048470954856609_2019/7/17 11:20:5_96%_68,1,1,0,0.00
2620048470955329199_2019/7/20 21:47:42_10%_11,1,1,0,0.00
2620048470955329199_2019/7/20 21:47:42_100%_124,1,1,0,0.00
2620048470955329199_2019/7/20 21:47:42_12%_13,1,1,0,0.00
2620048470955329199_2019/7/20 21:47:42_16%_15,1,1,0,0.00
2620048470955329199_2019/7/20 21:47:42_19%_16,1,1,0,0.00
2620048470955329199_2019/7/20 21:47:42_23%_18,1,1,0,0.00
2620048470955329199_2019/7/20 21:47:42_25%_19,1,1,0,0.00
2620048470955329199_2019/7/20 21:47:42_28%_20,1,1,0,0.00
2620048470955329199_2019/7/20 21:47:42_29%_21,1,1,0,0.00
2620048470955329199_2019/7/20 21:47:42_30%_26,1,1,0,0.00
2620048470955329199_2019/7/20 21:47:42_32%_28,1,1,0,0.00
2620048470955329199_2019/7/20 21:47:42_35%_48,1,1,0,0.00
2620048470955329199_2019/7/20 21:47:42_37%_51,1,1,0,0.00
2620048470955329199_2019/7/20 21:47:42_38%_56,1,1,0,0.00
2620048470955329199_2019/7/20 21:47:42_4%_7,1,1,0,0.00
2620048470955329199_2019/7/20 21:47:42_40%_63,1,1,0,0.00
2620048470955329199_2019/7/20 21:47:42_42%_64,1,1,0,0.00
2620048470955329199_2019/7/20 21:47:42_43%_66,1,1,0,0.00
2620048470955329199_2019/7/20 21:47:42_45%_69,1,1,0,0.00
2620048470955329199_2019/7/20 21:47:42_47%_77,1,1,0,0.00
2620048470955329199_2019/7/20 21:47:42_50%_85,1,1,0,0.00
2620048470955329199_2019/7/20 21:47:42_52%_85,1,1,0,0.00
2620048470955329199_2019/7/20 21:47:42_55%_86,1,1,0,0.00
2620048470955329199_2019/7/20 21:47:42_56%_87,1,1,0,0.00
2620048470955329199_2019/7/20 21:47:42_58%_88,1,1,0,0.00
2620048470955329199_2019/7/20 21:47:42_62%_89,1,1,0,0.00
2620048470955329199_2019/7/20 21:47:42_64%_101,1,1,0,0.00
2620048470955329199_2019/7/20 21:47:42_69%_105,1,1,0,0.00
2620048470955329199_2019/7/20 21:47:42_74%_107,1,1,0,0.00
2620048470955329199_2019/7/20 21:47:42_77%_108,1,1,0,0.00
2620048470955329199_2019/7/20 21:47:42_8%_10,1,1,0,0.00
2620048470955329199_2019/7/20 21:47:42_80%_111,1,1,0,0.00
2620048470955329199_2019/7/20 21:47:42_82%_112,1,1,0,0.00
2620048470955329199_2019/7/20 21:47:42_85%_114,1,1,0,0.00
2620048470955329199_2019/7/20 21:47:42_88%_116,1,1,0,0.00
2620048470955329199_2019/7/20 21:47:42_92%_120,1,1,0,0.00
2620048470955329199_2019/7/20 21:47:42_96%_122,1,1,0,0.00
2620048470955329199_2019/7/20 21:47:42_99%_122,1,1,0,0.00
2620048470955381379_2019/7/17 9:4:42_100%_158,1,1,0,0.00
2620048470955381379_2019/7/17 9:4:42_11%_26,1,1,0,0.00
2620048470955381379_2019/7/17 9:4:42_14%_27,1,1,0,0.00
2620048470955381379_2019/7/17 9:4:42_16%_36,1,1,0,0.00
2620048470955381379_2019/7/17 9:4:42_18%_40,1,1,0,0.00
2620048470955381379_2019/7/17 9:4:42_2%_11,1,1,0,0.00
2620048470955381379_2019/7/17 9:4:42_20%_42,1,1,0,0.00
2620048470955381379_2019/7/17 9:4:42_22%_44,1,1,0,0.00
2620048470955381379_2019/7/17 9:4:42_24%_50,1,1,0,0.00
2620048470955381379_2019/7/17 9:4:42_26%_51,1,1,0,0.00
2620048470955381379_2019/7/17 9:4:42_27%_53,1,1,0,0.00
2620048470955381379_2019/7/17 9:4:42_29%_57,1,1,0,0.00
2620048470955381379_2019/7/17 9:4:42_3%_15,1,1,0,0.00
2620048470955381379_2019/7/17 9:4:42_32%_60,1,1,0,0.00
2620048470955381379_2019/7/17 9:4:42_33%_62,1,1,0,0.00
2620048470955381379_2019/7/17 9:4:42_38%_66,1,1,0,0.00
2620048470955381379_2019/7/17 9:4:42_4%_17,1,1,0,0.00
2620048470955381379_2019/7/17 9:4:42_40%_70,1,1,0,0.00
2620048470955381379_2019/7/17 9:4:42_42%_73,1,1,0,0.00
2620048470955381379_2019/7/17 9:4:42_46%_76,1,1,0,0.00
2620048470955381379_2019/7/17 9:4:42_47%_77,1,1,0,0.00
2620048470955381379_2019/7/17 9:4:42_5%_21,1,1,0,0.00
2620048470955381379_2019/7/17 9:4:42_50%_81,1,1,0,0.00
2620048470955381379_2019/7/17 9:4:42_51%_83,1,1,0,0.00
2620048470955381379_2019/7/17 9:4:42_53%_84,1,1,0,0.00
2620048470955381379_2019/7/17 9:4:42_57%_87,1,1,0,0.00
2620048470955381379_2019/7/17 9:4:42_6%_22,1,1,0,0.00
2620048470955381379_2019/7/17 9:4:42_61%_93,1,1,0,0.00
2620048470955381379_2019/7/17 9:4:42_65%_100,1,1,0,0.00
2620048470955381379_2019/7/17 9:4:42_68%_105,1,1,0,0.00
2620048470955381379_2019/7/17 9:4:42_69%_108,1,1,0,0.00
2620048470955381379_2019/7/17 9:4:42_7%_25,1,1,0,0.00
2620048470955381379_2019/7/17 9:4:42_71%_112,1,1,0,0.00
2620048470955381379_2019/7/17 9:4:42_73%_113,1,1,0,0.00
2620048470955381379_2019/7/17 9:4:42_74%_115,1,1,0,0.00
2620048470955381379_2019/7/17 9:4:42_78%_117,1,1,0,0.00
2620048470955381379_2019/7/17 9:4:42_80%_120,1,1,0,0.00
2620048470955381379_2019/7/17 9:4:42_82%_123,1,1,0,0.00
2620048470955381379_2019/7/17 9:4:42_83%_128,1,1,0,0.00
2620048470955381379_2019/7/17 9:4:42_85%_133,1,1,0,0.00
2620048470955381379_2019/7/17 9:4:42_87%_140,1,1,0,0.00
2620048470955381379_2019/7/17 9:4:42_90%_143,1,1,0,0.00
2620048470955381379_2019/7/17 9:4:42_94%_144,1,1,0,0.00
2620048470955381379_2019/7/17 9:4:42_96%_158,1,1,0,0.00
2620048470955381379_2019/7/20 22:30:37_10%_96,1,1,0,0.00
2620048470955381379_2019/7/20 22:30:37_100%_244,1,1,0,0.00
2620048470955381379_2019/7/20 22:30:37_11%_97,1,1,0,0.00
2620048470955381379_2019/7/20 22:30:37_13%_130,1,1,0,0.00
2620048470955381379_2019/7/20 22:30:37_16%_131,1,1,0,0.00
2620048470955381379_2019/7/20 22:30:37_20%_138,1,1,0,0.00
2620048470955381379_2019/7/20 22:30:37_22%_159,1,1,0,0.00
2620048470955381379_2019/7/20 22:30:37_25%_164,1,1,0,0.00
2620048470955381379_2019/7/20 22:30:37_29%_168,1,1,0,0.00
2620048470955381379_2019/7/20 22:30:37_3%_69,1,1,0,0.00
2620048470955381379_2019/7/20 22:30:37_32%_174,1,1,0,0.00
2620048470955381379_2019/7/20 22:30:37_36%_176,1,1,0,0.00
2620048470955381379_2019/7/20 22:30:37_39%_182,1,1,0,0.00
2620048470955381379_2019/7/20 22:30:37_4%_71,1,1,0,0.00
2620048470955381379_2019/7/20 22:30:37_41%_184,1,1,0,0.00
2620048470955381379_2019/7/20 22:30:37_44%_187,1,1,0,0.00
2620048470955381379_2019/7/20 22:30:37_48%_192,1,1,0,0.00
2620048470955381379_2019/7/20 22:30:37_49%_192,1,1,0,0.00
2620048470955381379_2019/7/20 22:30:37_5%_87,1,1,0,0.00
2620048470955381379_2019/7/20 22:30:37_50%_195,1,1,0,0.00
2620048470955381379_2019/7/20 22:30:37_53%_197,1,1,0,0.00
2620048470955381379_2019/7/20 22:30:37_54%_197,1,1,0,0.00
2620048470955381379_2019/7/20 22:30:37_56%_205,1,1,0,0.00
2620048470955381379_2019/7/20 22:30:37_6%_87,1,1,0,0.00
2620048470955381379_2019/7/20 22:30:37_61%_207,1,1,0,0.00
2620048470955381379_2019/7/20 22:30:37_62%_208,1,1,0,0.00
2620048470955381379_2019/7/20 22:30:37_65%_210,1,1,0,0.00
2620048470955381379_2019/7/20 22:30:37_66%_213,1,1,0,0.00
2620048470955381379_2019/7/20 22:30:37_7%_88,1,1,0,0.00
2620048470955381379_2019/7/20 22:30:37_70%_225,1,1,0,0.00
2620048470955381379_2019/7/20 22:30:37_74%_227,1,1,0,0.00
2620048470955381379_2019/7/20 22:30:37_79%_228,1,1,0,0.00
2620048470955381379_2019/7/20 22:30:37_8%_91,1,1,0,0.00
2620048470955381379_2019/7/20 22:30:37_86%_232,1,1,0,0.00
2620048470955381379_2019/7/20 22:30:37_88%_238,1,1,0,0.00
2620048470955381379_2019/7/20 22:30:37_89%_237,1,1,0,0.00
2620048470955381379_2019/7/20 22:30:37_9%_94,1,1,0,0.00
2620048470955381379_2019/7/20 22:30:37_91%_240,1,1,0,0.00
2620048470955381379_2019/7/20 22:30:37_95%_240,1,1,0,0.00
2620048470955381379_2019/7/20 22:30:37_99%_242,1,1,0,0.00
2620048470956047006_2019/7/19 23:9:52_100%_23,1,1,0,0.00
2620048470956047006_2019/7/19 23:9:52_11%_9,1,1,0,0.00
2620048470956047006_2019/7/19 23:9:52_18%_10,1,1,0,0.00
2620048470956047006_2019/7/19 23:9:52_20%_10,1,1,0,0.00
2620048470956047006_2019/7/19 23:9:52_25%_11,1,1,0,0.00
2620048470956047006_2019/7/19 23:9:52_31%_13,1,1,0,0.00
2620048470956047006_2019/7/19 23:9:52_76%_17,1,1,0,0.00
2620048470956047006_2019/7/19 23:9:52_84%_18,1,1,0,0.00
2620048470956047006_2019/7/19 23:9:52_91%_20,1,1,0,0.00
2620048470956047006_2019/7/19 23:9:52_92%_19,1,1,0,0.00
2620048470956189906_2019/7/20 21:6:32_11%_27,1,1,0,0.00
2620048470956189906_2019/7/20 21:6:32_13%_28,1,1,0,0.00
2620048470956189906_2019/7/20 21:6:32_15%_30,1,1,0,0.00
2620048470956189906_2019/7/20 21:6:32_2%_11,1,1,0,0.00
2620048470956189906_2019/7/20 21:6:32_22%_31,1,1,0,0.00
2620048470956189906_2019/7/20 21:6:32_26%_58,1,1,0,0.00
2620048470956189906_2019/7/20 21:6:32_3%_12,1,1,0,0.00
2620048470956189906_2019/7/20 21:6:32_6%_18,1,1,0,0.00
2620048470956189906_2019/7/20 21:6:32_7%_21,1,1,0,0.00
2620048470956248076_2019/7/20 8:56:59_-1122%_301,1,1,0,0.00
2620048470956248076_2019/7/20 8:56:59_10%_91,1,1,0,0.00
2620048470956248076_2019/7/20 8:56:59_100%_265,1,1,0,0.00
2620048470956248076_2019/7/20 8:56:59_13%_94,1,1,0,0.00
2620048470956248076_2019/7/20 8:56:59_16%_100,1,1,0,0.00
2620048470956248076_2019/7/20 8:56:59_19%_103,1,1,0,0.00
2620048470956248076_2019/7/20 8:56:59_2%_13,1,1,0,0.00
2620048470956248076_2019/7/20 8:56:59_206133%_310,1,1,0,0.00
2620048470956248076_2019/7/20 8:56:59_21%_104,1,1,0,0.00
2620048470956248076_2019/7/20 8:56:59_22%_113,1,1,0,0.00
2620048470956248076_2019/7/20 8:56:59_23%_118,1,1,0,0.00
2620048470956248076_2019/7/20 8:56:59_27%_130,1,1,0,0.00
2620048470956248076_2019/7/20 8:56:59_29%_132,1,1,0,0.00
2620048470956248076_2019/7/20 8:56:59_30%_144,1,1,0,0.00
2620048470956248076_2019/7/20 8:56:59_33%_147,1,1,0,0.00
2620048470956248076_2019/7/20 8:56:59_36%_153,1,1,0,0.00
2620048470956248076_2019/7/20 8:56:59_39%_163,1,1,0,0.00
2620048470956248076_2019/7/20 8:56:59_43%_172,1,1,0,0.00
2620048470956248076_2019/7/20 8:56:59_45%_180,1,1,0,0.00
2620048470956248076_2019/7/20 8:56:59_5%_86,1,1,0,0.00
2620048470956248076_2019/7/20 8:56:59_51%_194,1,1,0,0.00
2620048470956248076_2019/7/20 8:56:59_54%_197,1,1,0,0.00
2620048470956248076_2019/7/20 8:56:59_55%_201,1,1,0,0.00
2620048470956248076_2019/7/20 8:56:59_59%_218,1,1,0,0.00
